url,title,address,rent,management_fee,deposit,key_money,floor,floor_plan,area,building_age,building_size,nearest_station,distance_to_nearest_station,avg_distance_to_stations,avg_rent_by_station,avg_rent_by_floor_plan,count_listings_per_station,count_listings_per_floor_plan
https://suumo.jp/chintai/jnc_000102307782/?bc=100468284432,都営大江戸線 東中野駅 7階建 築25年,東京都中野区東中野１,231000.0,,462000.0,231000.0,3,1R,49.06,25,7,東中野駅,1,6.67,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104356688/?bc=100485364072,黒澤マンション,東京都新宿区北新宿４,62000.0,,62000.0,,2,1R,14.43,20,2,東中野駅,9,10.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104406901/?bc=100485403226,ＢＰナカノ,東京都中野区上高田１,82000.0,3000.0,,,2,1R,16.08,3,2,東中野駅,10,10.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000092128308/?bc=100483082913,Ｃｏｎ　Ｂｒｉｏ東中野,東京都中野区上高田１,70000.0,4000.0,,70000.0,1,1R,13.58,2,2,東中野駅,9,11.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104179496/?bc=100483455871,ＩＳＭ東中野,東京都中野区東中野２,147000.0,20000.0,,,6,1R,28.99,25,8,東中野駅,2,5.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000102875074/?bc=100473397830,ＩＳＭ東中野,東京都中野区東中野２,149000.0,9000.0,149000.0,,6,1R,28.99,25,8,東中野駅,2,5.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103046085/?bc=100474548062,ＪＲ中央線 東中野駅 15階建 築16年,東京都中野区東中野１,149000.0,8000.0,149000.0,149000.0,3,1R,30.3,16,15,東中野駅,1,8.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103994050/?bc=100482151187,ＪＲ中央線 東中野駅 2階建 築10年,東京都新宿区北新宿４,75000.0,4000.0,,,1,1R,7.61,10,2,東中野駅,6,9.67,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000102307783/?bc=100473971718,ＪＲ中央線 東中野駅 2階建 築13年,東京都中野区東中野２,62000.0,3000.0,,,1,1R,9.82,13,2,東中野駅,3,8.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103792596/?bc=100481015967,ＪＲ中央線 東中野駅 2階建 築1年,東京都中野区東中野１,105000.0,2000.0,105000.0,105000.0,1,1R,20.48,1,2,東中野駅,4,9.67,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104326820/?bc=100484740748,ＪＲ中央線 東中野駅 2階建 築20年,東京都中野区東中野３,52000.0,3000.0,,,1,1R,12.1,20,2,東中野駅,4,11.67,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103994799/?bc=100482055588,ＪＲ中央線 東中野駅 2階建 築33年,東京都中野区東中野２,58000.0,2000.0,58000.0,58000.0,2,1R,13.11,33,2,東中野駅,10,13.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103743375/?bc=100480196759,ＪＲ中央線 東中野駅 2階建 築35年,東京都中野区東中野１,55000.0,,55000.0,55000.0,1,1R,18.0,35,2,東中野駅,5,9.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104335119/?bc=100484815824,ＪＲ中央線 東中野駅 2階建 築35年,東京都中野区東中野１,53000.0,3000.0,,,1,1R,9.72,35,2,東中野駅,7,12.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103821807/?bc=100355207341,ＪＲ中央線 東中野駅 2階建 築38年,東京都中野区上高田１,80000.0,1000.0,40000.0,80000.0,1,1R,42.0,38,2,東中野駅,10,11.67,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000101301440/?bc=100290906623,ＪＲ中央線 東中野駅 2階建 築38年,東京都新宿区北新宿３,58000.0,,58000.0,,2,1R,17.0,38,2,東中野駅,6,11.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000068962161/?bc=100474625530,ＪＲ中央線 東中野駅 2階建 築42年,東京都中野区東中野１,52000.0,,52000.0,52000.0,1,1R,17.5,42,2,東中野駅,6,10.67,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000102771882/?bc=100472299660,ＪＲ中央線 東中野駅 2階建 築60年,東京都中野区上高田１,75000.0,4000.0,75000.0,75000.0,1,1R,18.42,60,2,東中野駅,8,8.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000102464194/?bc=100469785339,ＪＲ中央線 東中野駅 2階建 築60年,東京都中野区上高田１,75000.0,4000.0,75000.0,75000.0,1,1R,20.34,60,2,東中野駅,8,8.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104170655/?bc=100485654244,ＪＲ中央線 東中野駅 2階建 築6年,東京都中野区東中野１,100000.0,4000.0,100000.0,,1,1R,11.61,6,2,東中野駅,4,8.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104373088/?bc=100485658367,ＪＲ中央線 東中野駅 2階建 築7年,東京都中野区東中野３,89000.0,6000.0,,89000.0,2,1R,15.2,7,2,東中野駅,5,6.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000101208512/?bc=100475369433,ＪＲ中央線 東中野駅 2階建 築8年,東京都中野区中野６,64000.0,4000.0,,,1,1R,10.8,8,2,東中野駅,8,11.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000101390438/?bc=100460743926,ＪＲ中央線 東中野駅 2階建 築8年,東京都中野区中野６,65000.0,4000.0,,65000.0,1,1R,10.8,8,2,東中野駅,8,11.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000098165391/?bc=100434751217,ＪＲ中央線 東中野駅 2階建 築8年,東京都中野区中野６,68000.0,4000.0,,68000.0,1,1R,12.87,8,2,東中野駅,8,11.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104235631/?bc=100479046228,ＪＲ中央線 東中野駅 2階建 築9年,東京都新宿区北新宿４,70000.0,4000.0,,,1,1R,10.07,9,2,東中野駅,10,11.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103199046/?bc=100476693440,ＪＲ中央線 東中野駅 3階建 築11年,東京都中野区東中野１,112000.0,4000.0,112000.0,168000.0,3,1R,28.76,11,3,東中野駅,3,5.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000102771930/?bc=100474632403,ＪＲ中央線 東中野駅 3階建 築36年,東京都中野区東中野３,72000.0,3000.0,72000.0,72000.0,3,1R,18.0,36,3,東中野駅,3,5.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104317183/?bc=100484658908,ＪＲ中央線 東中野駅 3階建 築37年,東京都中野区上高田１,57000.0,2000.0,57000.0,57000.0,1,1R,14.8,37,3,東中野駅,10,11.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103977496/?bc=100483179566,ＪＲ中央線 東中野駅 3階建 築8年,東京都中野区東中野１,67000.0,3000.0,67000.0,67000.0,1,1R,15.27,8,3,東中野駅,6,10.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103625938/?bc=100482730133,ＪＲ中央線 東中野駅 4階建 築2年,東京都中野区東中野１,104000.0,15000.0,104000.0,104000.0,2,1R,20.6,2,4,東中野駅,5,10.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103578607/?bc=100479525839,ＪＲ中央線 東中野駅 4階建 築38年,東京都新宿区北新宿３,74000.0,3000.0,,74000.0,1,1R,20.14,38,4,東中野駅,6,9.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104295026/?bc=100484536967,ＪＲ中央線 東中野駅 4階建 築47年,東京都新宿区北新宿４,82000.0,2000.0,82000.0,82000.0,2,1R,21.0,47,4,東中野駅,7,13.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103316412/?bc=100477951434,ＪＲ中央線 東中野駅 5階建 築30年,東京都新宿区北新宿４,60000.0,7200.0,60000.0,,1,1R,16.41,30,5,東中野駅,5,9.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104363178/?bc=100485035890,ＪＲ中央線 東中野駅 5階建 築48年,東京都新宿区北新宿４,85000.0,,85000.0,,4,1R,25.55,48,5,東中野駅,8,10.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000102813964/?bc=100472951869,ＪＲ中央線 東中野駅 7階建 築15年,東京都新宿区北新宿４,156000.0,10000.0,156000.0,,6,1R,33.6,15,7,東中野駅,8,10.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104043941/?bc=100481346256,ＪＲ中央線 東中野駅 7階建 築28年,東京都新宿区北新宿４,78000.0,7000.0,78000.0,78000.0,4,1R,17.36,28,7,東中野駅,6,13.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000031498317/?bc=100099658359,ＪＲ中央線 東中野駅 8階建 築53年,東京都中野区東中野１,65000.0,4000.0,65000.0,65000.0,4,1R,23.0,53,8,東中野駅,3,8.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000099954331/?bc=100293996443,ＪＲ中央線 東中野駅 地下1地上4階建 築40年,東京都中野区東中野１,62500.0,2500.0,62500.0,62500.0,4,1R,18.0,40,5,東中野駅,6,11.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000102799128/?bc=100478518826,ＪＲ中央線 東中野駅 地下1地上4階建 築43年,東京都新宿区北新宿４,70000.0,5000.0,70000.0,70000.0,2,1R,12.03,43,5,東中野駅,6,8.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104442916/?bc=100485609671,ＪＲ総武線 東中野駅 3階建 築20年,東京都中野区東中野４,119000.0,5000.0,119000.0,119000.0,2,1R,27.32,20,3,東中野駅,3,6.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104454987/?bc=100485740811,ＪＲ総武線 東中野駅 8階建 築25年,東京都中野区東中野２,147000.0,20000.0,,,6,1R,28.99,25,8,東中野駅,2,5.0,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000104169948/?bc=100483380859,ＬＩＥＢＥ東中野,東京都新宿区北新宿４,92000.0,,92000.0,92000.0,3,1R,22.26,10,4,東中野駅,9,10.33,144436.73,77692.34,648,1071
https://suumo.jp/chintai/jnc_000103447960/?bc=100477397467,マンションロックハイツ,東京都中野区東中野４,195000.0,,195000.0,195000.0,8,1SLDK,56.33,56,9,東中野駅,3,3.67,144436.73,207063.41,648,41
https://suumo.jp/chintai/jnc_000103424498/?bc=100482929905,マンションロックハイツ,東京都中野区東中野４,190000.0,,190000.0,190000.0,8,1SLDK,56.33,56,9,東中野駅,3,3.67,144436.73,207063.41,648,41
https://suumo.jp/chintai/jnc_000104464966/?bc=100485854879,ワンルーフレジデンス中野,東京都中野区中野６,316000.0,15000.0,316000.0,,3,1SLDK,53.11,0,10,東中野駅,11,11.0,144436.73,207063.41,648,41
https://suumo.jp/chintai/jnc_000100594966/?bc=100483268307,ジ・アパートメントヒルトップ中野,東京都中野区中野６,163000.0,5000.0,163000.0,163000.0,4,2DK,48.67,25,12,東中野駅,11,12.0,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000102344565/?bc=100459529846,プライムアーバン新宿落合,東京都新宿区北新宿４,173000.0,10000.0,173000.0,173000.0,1,2DK,41.04,31,5,東中野駅,9,11.67,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000103610291/?bc=100482930540,プライムアーバン新宿落合,東京都新宿区北新宿４,177000.0,10000.0,177000.0,177000.0,1,2DK,45.94,31,5,東中野駅,9,11.67,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000103150940/?bc=100485991423,ベルメゾン,東京都中野区東中野２,125000.0,3000.0,125000.0,125000.0,1,2DK,45.94,34,2,東中野駅,8,11.0,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000103380304/?bc=100478561849,ホワイトハイムタナカ,東京都中野区東中野３,128000.0,2000.0,128000.0,128000.0,1,2DK,36.7,34,2,東中野駅,5,5.33,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000102936164/?bc=100482765982,マンションアクティーフ,東京都新宿区北新宿３,170000.0,5000.0,170000.0,170000.0,3,2DK,35.05,38,4,東中野駅,7,11.0,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000104442913/?bc=100485673991,都営大江戸線 東中野駅 4階建 築25年,東京都中野区東中野１,160000.0,5000.0,160000.0,160000.0,4,2DK,44.02,25,4,東中野駅,4,9.33,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000103169872/?bc=100475994458,ＪＲ中央線 東中野駅 1階建 築34年,東京都中野区東中野２,125000.0,3000.0,125000.0,125000.0,1,2DK,45.94,34,1,東中野駅,8,11.0,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000103316411/?bc=100473336971,ＪＲ総武線 東中野駅 5階建 築31年,東京都新宿区北新宿４,167000.0,10000.0,167000.0,167000.0,1,2DK,45.94,31,5,東中野駅,9,11.67,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000103373363/?bc=100476928683,ＪＲ総武線 東中野駅 6階建 築53年,東京都中野区東中野１,139000.0,6000.0,139000.0,139000.0,3,2DK,42.0,53,6,東中野駅,9,11.33,144436.73,141491.45,648,117
https://suumo.jp/chintai/jnc_000102103491/?bc=100470041083,THE PREMIUM CUBE G 東中野,東京都中野区東中野５,138000.0,15000.0,138000.0,138000.0,1,2K,25.98,3,5,東中野駅,7,9.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000104163316/?bc=100484350877,THE PREMIUM CUBE G 東中野,東京都中野区東中野５,140000.0,15000.0,140000.0,140000.0,1,2K,25.98,3,5,東中野駅,7,9.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103307458/?bc=100485190419,THE PREMIUM CUBE G 東中野,東京都中野区東中野５,140000.0,15000.0,140000.0,140000.0,3,2K,25.5,3,5,東中野駅,7,9.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000104510147/?bc=100486160779,THE PREMIUM CUBE G 東中野,東京都中野区東中野５,150000.0,15000.0,150000.0,150000.0,4,2K,25.9,3,5,東中野駅,7,9.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103625553/?bc=100479689061,グランヴァン東中野III,東京都新宿区北新宿４,105000.0,20000.0,,157500.0,4,2K,32.86,22,9,東中野駅,7,10.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103727178/?bc=100483700494,コンフォリア・リヴ北新宿,東京都新宿区北新宿４,168000.0,10000.0,168000.0,,4,2K,30.24,2,13,東中野駅,9,12.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103244901/?bc=100485228482,コンフォリア・リヴ北新宿,東京都新宿区北新宿４,159000.0,10000.0,159000.0,,5,2K,25.36,2,13,東中野駅,9,12.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103727179/?bc=100485657223,コンフォリア・リヴ北新宿,東京都新宿区北新宿４,172000.0,10000.0,172000.0,,8,2K,30.24,2,13,東中野駅,9,12.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103244902/?bc=100479317273,コンフォリア・リヴ北新宿,東京都新宿区北新宿４,167000.0,10000.0,167000.0,,9,2K,25.36,2,13,東中野駅,9,12.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000104223002/?bc=100479747332,ザ・プレミアムキューブG東中野,東京都中野区東中野５,140000.0,15000.0,140000.0,140000.0,3,2K,25.5,3,5,東中野駅,7,9.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000104229464/?bc=100484750639,プライムアーバン新宿落合,東京都新宿区北新宿４,163000.0,10000.0,163000.0,163000.0,5,2K,41.21,31,5,東中野駅,9,11.67,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000104498673/?bc=100486118955,プライムアーバン新宿落合,東京都新宿区北新宿４,173000.0,10000.0,173000.0,173000.0,5,2K,41.21,31,5,東中野駅,9,11.67,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103130104/?bc=100475157156,メゾン吉野,東京都中野区上高田１,75000.0,3000.0,75000.0,,1,2K,28.08,55,4,東中野駅,12,13.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000101581643/?bc=100460839558,メゾン吉野,東京都中野区上高田１,79000.0,3000.0,79000.0,,2,2K,28.08,55,4,東中野駅,12,13.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103756330/?bc=100483191476,ＪＲ中央線 東中野駅 13階建 築2年,東京都新宿区北新宿４,168000.0,10000.0,168000.0,,4,2K,30.24,2,13,東中野駅,9,11.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103770562/?bc=100486347149,ＪＲ中央線 東中野駅 13階建 築2年,東京都新宿区北新宿４,172000.0,10000.0,172000.0,,8,2K,30.24,2,13,東中野駅,9,11.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103611154/?bc=100478983094,ＪＲ中央線 東中野駅 5階建 築50年,東京都中野区東中野１,87000.0,3000.0,,87000.0,2,2K,36.0,50,5,東中野駅,5,8.0,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000102344566/?bc=100467636118,ＪＲ総武線 東中野駅 5階建 築31年,東京都新宿区北新宿４,173000.0,10000.0,173000.0,173000.0,1,2K,41.04,31,5,東中野駅,9,11.67,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103513719/?bc=100478117880,ＪＲ総武線 東中野駅 5階建 築31年,東京都新宿区北新宿４,155000.0,10000.0,155000.0,155000.0,2,2K,41.21,31,5,東中野駅,9,11.67,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000104229466/?bc=100484082060,ＪＲ総武線 東中野駅 5階建 築31年,東京都新宿区北新宿４,163000.0,10000.0,163000.0,163000.0,5,2K,41.21,31,5,東中野駅,9,11.67,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000104531803/?bc=100484190003,ＪＲ総武線 東中野駅 5階建 築31年,東京都新宿区北新宿４,173000.0,10000.0,173000.0,173000.0,5,2K,41.21,31,5,東中野駅,9,11.67,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000103636252/?bc=100479193319,ＪＲ総武線 東中野駅 9階建 築23年,東京都新宿区北新宿４,105000.0,20000.0,,157500.0,4,2K,32.86,23,9,東中野駅,7,10.33,144436.73,117441.44,648,111
https://suumo.jp/chintai/jnc_000102538462/?bc=100470498078,CREST COURT（クレストコート）東中野,東京都中野区東中野１,245000.0,20000.0,245000.0,,3,2LDK,43.65,0,12,東中野駅,3,9.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000102538463/?bc=100470498077,CREST COURT（クレストコート）東中野,東京都中野区東中野１,240000.0,20000.0,240000.0,,3,2LDK,43.66,0,12,東中野駅,3,9.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104202940/?bc=100483791546,CREST COURT（クレストコート）東中野,東京都中野区東中野１,265000.0,20000.0,265000.0,,9,2LDK,43.65,0,12,東中野駅,3,9.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104499528/?bc=100481497254,LA MIA CASA 東中野,東京都中野区東中野１,272000.0,12000.0,272000.0,272000.0,5,2LDK,53.38,7,5,東中野駅,2,7.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000102633030/?bc=100437322405,L’s　residence東中野,東京都中野区東中野２,282000.0,12000.0,282000.0,,2,2LDK,63.2,1,3,東中野駅,7,10.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103987639/?bc=100482732518,L’s　residence東中野,東京都中野区東中野２,318000.0,12000.0,318000.0,318000.0,3,2LDK,66.26,1,3,東中野駅,7,10.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000100802110/?bc=100405487731,trias143,東京都中野区東中野１,255000.0,18000.0,,,2,2LDK,58.48,2,4,東中野駅,5,7.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104464941/?bc=100479671732,アンソレイユもみじ山,東京都中野区上高田１,190500.0,4400.0,,381000.0,1,2LDK,50.47,0,2,東中野駅,13,13.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104464940/?bc=100479461128,アンソレイユもみじ山,東京都中野区上高田１,192500.0,4400.0,,385000.0,1,2LDK,50.47,0,2,東中野駅,13,13.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104464945/?bc=100479461121,アンソレイユもみじ山,東京都中野区上高田１,202500.0,4400.0,,405000.0,2,2LDK,56.26,0,2,東中野駅,13,13.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000089638261/?bc=100482531184,クライムヒルズ,東京都中野区東中野１,173000.0,5000.0,173000.0,173000.0,2,2LDK,50.31,37,2,東中野駅,6,9.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104442914/?bc=100485707531,クラッシィタワー東中野,東京都中野区東中野４,330000.0,30000.0,660000.0,330000.0,16,2LDK,60.17,12,28,東中野駅,1,2.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104541599/?bc=100486363447,クラッシィタワー東中野,東京都中野区東中野４,315000.0,,315000.0,315000.0,6,2LDK,65.56,12,28,東中野駅,1,2.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103994792/?bc=100482120327,クレストコート東中野,東京都中野区東中野１,260000.0,20000.0,260000.0,,10,2LDK,43.66,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103994793/?bc=100485826896,クレストコート東中野,東京都中野区東中野１,270000.0,20000.0,270000.0,,11,2LDK,43.65,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103994796/?bc=100482466073,クレストコート東中野,東京都中野区東中野１,265000.0,20000.0,265000.0,,11,2LDK,43.66,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000102538464/?bc=100480299817,クレストコート東中野,東京都中野区東中野１,245000.0,20000.0,245000.0,,3,2LDK,43.65,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000100257759/?bc=100438662324,クレストコート東中野,東京都中野区東中野１,255000.0,20000.0,255000.0,,4,2LDK,43.65,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103018686/?bc=100450156230,クレストコート東中野,東京都中野区東中野１,245000.0,20000.0,245000.0,,4,2LDK,43.66,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000100257761/?bc=100451387365,クレストコート東中野,東京都中野区東中野１,250000.0,20000.0,250000.0,,4,2LDK,43.66,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104241721/?bc=100484199822,クレストコート東中野,東京都中野区東中野１,260000.0,20000.0,260000.0,,7,2LDK,43.65,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000102998318/?bc=100475281286,クレストコート東中野,東京都中野区東中野１,250000.0,20000.0,250000.0,,7,2LDK,43.66,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000099589304/?bc=100444812881,クレストコート東中野,東京都中野区東中野１,230000.0,20000.0,230000.0,,8,2LDK,43.66,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000100284065/?bc=100478115127,クレストコート東中野,東京都中野区東中野１,265000.0,20000.0,265000.0,,9,2LDK,43.65,0,12,東中野駅,4,9.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104117715/?bc=100482863404,サンウッド東中野,東京都中野区東中野１,243000.0,17000.0,243000.0,243000.0,7,2LDK,53.96,11,14,東中野駅,1,8.67,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104519169/?bc=100486328320,ジ・アパートメントヒルトップ中野,東京都中野区中野６,175000.0,5000.0,175000.0,175000.0,10,2LDK,51.02,25,12,東中野駅,11,12.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104335117/?bc=100485617209,ジ・アパートメントヒルトップ中野,東京都中野区中野６,168000.0,5000.0,168000.0,168000.0,4,2LDK,48.67,25,12,東中野駅,11,12.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103947718/?bc=100463006619,ダイナフォート東中野,東京都中野区東中野４,200000.0,,200000.0,200000.0,2,2LDK,65.29,25,4,東中野駅,4,4.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103947718/?bc=100463006619,ダイナフォート東中野,東京都中野区東中野４,200000.0,,200000.0,200000.0,3,2LDK,65.29,25,4,東中野駅,4,4.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103947718/?bc=100463006619,ダイナフォート東中野,東京都中野区東中野４,200000.0,,200000.0,200000.0,4,2LDK,65.29,25,4,東中野駅,4,4.33,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000102288111/?bc=100468066704,トゥールビヨン,東京都中野区東中野２,385000.0,15000.0,1155000.0,,8,2LDK,70.18,22,8,東中野駅,4,9.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104438129/?bc=100485824823,パークハビオ東中野,東京都中野区東中野１,300000.0,10000.0,300000.0,300000.0,13,2LDK,56.18,16,16,東中野駅,1,7.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104326822/?bc=100485179059,ユニゾンタワー,東京都中野区東中野５,330000.0,15000.0,330000.0,495000.0,29,2LDK,64.25,19,33,東中野駅,1,9.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104449863/?bc=100473947254,ユニゾンタワー,東京都中野区東中野５,310000.0,15000.0,310000.0,465000.0,30,2LDK,64.7,19,33,東中野駅,1,9.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000102825449/?bc=100472995319,ユニゾンタワー,東京都中野区東中野５,324000.0,15000.0,324000.0,486000.0,30,2LDK,64.7,19,33,東中野駅,1,9.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000102538458/?bc=100485138734,ラ・ミアカーサ東中野,東京都中野区東中野１,238000.0,12000.0,238000.0,238000.0,1,2LDK,45.53,7,5,東中野駅,2,7.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000103864700/?bc=100481651233,ラ・ミアカーサ東中野,東京都中野区東中野１,262000.0,12000.0,262000.0,262000.0,2,2LDK,53.38,7,5,東中野駅,2,7.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104499529/?bc=100486204913,ラ・ミアカーサ東中野,東京都中野区東中野１,272000.0,12000.0,272000.0,272000.0,5,2LDK,53.38,7,5,東中野駅,2,7.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104156767/?bc=100484938712,ワンルーフレジデンス中野,東京都中野区中野６,301000.0,15000.0,301000.0,,3,2LDK,53.11,0,10,東中野駅,11,11.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104156769/?bc=100483389200,ワンルーフレジデンス中野,東京都中野区中野６,254000.0,15000.0,254000.0,,5,2LDK,45.56,0,10,東中野駅,11,11.0,144436.73,232352.65,648,359
https://suumo.jp/chintai/jnc_000104156774/?bc=100483389127,ワンルーフレジデンス中野,東京都中野区中野６,303000.0,15000.0,303000.0,,5,2LDK,53.11,0,10,東中野駅,11,11.0,144436.73,232352.65,648,359
