title,address,building_age,building_size,stations,nearest_station,distance_to_nearest_station,avg_distance_to_stations,url,rent,management_fee,deposit,key_money,floor,floor_plan,area
エリシオン,東京都新宿区中落合４,新築,3階建,"都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩12分",中井駅,9,10.0,https://suumo.jp/chintai/jnc_000102238521/?bc=100467698735,24.3万円,10000円,24.3万円,24.3万円,1-3階,2LDK,61.28m2
エリシオン,東京都新宿区中落合４,新築,3階建,"都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩12分",中井駅,9,10.0,https://suumo.jp/chintai/jnc_000102238513/?bc=100467698734,24.5万円,10000円,24.5万円,24.5万円,1-3階,2LDK,67.49m2
エリシオン,東京都新宿区中落合４,新築,3階建,"都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩12分",中井駅,9,10.0,https://suumo.jp/chintai/jnc_000102238515/?bc=100467698724,25.5万円,10000円,25.5万円,25.5万円,1-3階,2LDK,67.9m2
エリシオン,東京都新宿区中落合４,新築,3階建,"都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩12分",中井駅,9,10.0,https://suumo.jp/chintai/jnc_000102238516/?bc=100467698727,28万円,10000円,28万円,28万円,1階,3LDK,68.11m2
エリシオン,東京都新宿区中落合４,新築,3階建,"都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩12分",中井駅,9,10.0,https://suumo.jp/chintai/jnc_000102238517/?bc=100467698729,29万円,10000円,29万円,29万円,1-3階,3LDK,76.38m2
エリシオン,東京都新宿区中落合４,新築,3階建,"都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩12分",中井駅,9,10.0,https://suumo.jp/chintai/jnc_000102238518/?bc=100467698728,29.5万円,10000円,29.5万円,29.5万円,1階,3LDK,70.6m2
エリシオン,東京都新宿区中落合４,新築,3階建,"都営大江戸線/中井駅 歩9分,西武新宿線/中井駅 歩9分,東京メトロ東西線/落合駅 歩12分",中井駅,9,10.0,https://suumo.jp/chintai/jnc_000102238519/?bc=100467698733,30万円,10000円,30万円,30万円,1-3階,3LDK,78.87m2
ＪＲ中央線 東中野駅 4階建 築23年,東京都中野区上高田１,築23年,4階建,"ＪＲ中央線/東中野駅 歩7分,東京メトロ東西線/落合駅 歩3分,西武新宿線/中井駅 歩12分",落合駅,3,7.33333333333333,https://suumo.jp/chintai/jnc_000103307433/?bc=100484152041,9.5万円,5000円,-,19万円,3階,1K,25.6m2
セーブル,東京都中野区上高田１,築22年,2階建,"東京メトロ東西線/落合駅 歩7分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/新井薬師前駅 歩14分",落合駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000103338527/?bc=100476713135,9万円,6000円,-,9万円,2階,1K,23.59m2
西武新宿線 新井薬師前駅 地下1地上3階建 築11年,東京都中野区上高田３,築11年,地下1地上3階建,"西武新宿線/新井薬師前駅 歩4分,ＪＲ総武線/中野駅 歩19分,東京メトロ東西線/落合駅 歩14分",新井薬師前駅,4,12.3333333333333,https://suumo.jp/chintai/jnc_000103150920/?bc=100483772915,9.8万円,7000円,9.8万円,9.8万円,B1階,1K,21.07m2
パークアクシス落合東中野,東京都中野区東中野３,築5年,6階建,"都営大江戸線/東中野駅 歩5分,東京メトロ東西線/落合駅 歩5分,ＪＲ中央線/東中野駅 歩6分",東中野駅,5,5.33333333333333,https://suumo.jp/chintai/jnc_000104097124/?bc=100483170974,14万円,10000円,14万円,16.8万円,6階,1DK,25.12m2
都営大江戸線 東中野駅 6階建 築5年,東京都中野区東中野３,築5年,6階建,"都営大江戸線/東中野駅 歩5分,東京メトロ東西線/落合駅 歩4分,都営大江戸線/中井駅 歩7分",落合駅,4,5.33333333333333,https://suumo.jp/chintai/jnc_000104108079/?bc=100483396826,14万円,10000円,14万円,16.8万円,6階,1DK,25.12m2
カーサ・ディ・クオーレ,東京都中野区上高田２,築7年,3階建,"西武新宿線/新井薬師前駅 歩7分,ＪＲ中央線/中野駅 歩12分,東京メトロ東西線/落合駅 歩20分",新井薬師前駅,7,13.0,https://suumo.jp/chintai/jnc_000104179478/?bc=100483561380,13.2万円,3000円,13.2万円,13.2万円,2階,1DK,33.83m2
ルミエール中野一丁目,東京都中野区中野１,築2年,3階建,"ＪＲ中央線/東中野駅 歩9分,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩15分",東中野駅,9,13.0,https://suumo.jp/chintai/jnc_000104474384/?bc=100486327540,8万円,3000円,8万円,8万円,1階,ワンルーム,15.33m2
ルミエール中野一丁目,東京都中野区中野１,築2年,3階建,"ＪＲ中央線/東中野駅 歩9分,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩15分",東中野駅,9,13.0,https://suumo.jp/chintai/jnc_000104474385/?bc=100486327418,8.2万円,3000円,8.2万円,8.2万円,3階,ワンルーム,15.33m2
ルミエール中野一丁目,東京都中野区中野１,築2年,3階建,"ＪＲ中央線/東中野駅 歩9分,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩15分",東中野駅,9,13.0,https://suumo.jp/chintai/jnc_000103563641/?bc=100484587719,8.3万円,3000円,8.3万円,8.3万円,3階,ワンルーム,17.71m2
ルミエール中野一丁目,東京都中野区中野１,築2年,3階建,"ＪＲ中央線/東中野駅 歩9分,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩15分",東中野駅,9,13.0,https://suumo.jp/chintai/jnc_000104426266/?bc=100485608880,8.3万円,3000円,8.3万円,8.3万円,1階,ワンルーム,17.12m2
ルミエール中野一丁目,東京都中野区中野１,築2年,3階建,"ＪＲ中央線/東中野駅 歩9分,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩15分",東中野駅,9,13.0,https://suumo.jp/chintai/jnc_000103563640/?bc=100484750880,8.3万円,3000円,8.3万円,8.3万円,2階,ワンルーム,15.33m2
ルミエール中野一丁目,東京都中野区中野１,築2年,3階建,"ＪＲ中央線/東中野駅 歩9分,ＪＲ中央線/中野駅 歩15分,東京メトロ東西線/落合駅 歩15分",東中野駅,9,13.0,https://suumo.jp/chintai/jnc_000104426267/?bc=100485868581,8.4万円,3000円,8.4万円,8.4万円,2階,ワンルーム,17.2m2
東建柏木マンション,東京都新宿区北新宿４,築55年,地下1地上14階建,"東京メトロ東西線/落合駅 歩10分,西武新宿線/下落合駅 歩11分,ＪＲ中央線/東中野駅 歩11分",落合駅,10,10.6666666666667,https://suumo.jp/chintai/jnc_000102777016/?bc=100472353041,17万円,5000円,-,17万円,8階,2LDK,55m2
東建柏木マンション,東京都新宿区北新宿４,築55年,地下1地上14階建,"東京メトロ東西線/落合駅 歩10分,西武新宿線/下落合駅 歩11分,ＪＲ中央線/東中野駅 歩11分",落合駅,10,10.6666666666667,https://suumo.jp/chintai/jnc_000082648797/?bc=100472480181,20万円,-,40万円,20万円,13階,3LDK,55m2
東建柏木マンション,東京都新宿区北新宿４,築55年,地下1地上14階建,"東京メトロ東西線/落合駅 歩10分,西武新宿線/下落合駅 歩11分,ＪＲ中央線/東中野駅 歩11分",落合駅,10,10.6666666666667,https://suumo.jp/chintai/jnc_000104148219/?bc=100484528378,22万円,10000円,22万円,22万円,13階,3LDK,59.65m2
ＯＬＩＯ南長崎,東京都豊島区南長崎４,築27年,9階建,"都営大江戸線/落合南長崎駅 歩1分,西武池袋線/東長崎駅 歩7分,西武新宿線/中井駅 歩17分",落合南長崎駅,1,8.33333333333333,https://suumo.jp/chintai/jnc_000104442999/?bc=100485719378,8.3万円,10000円,-,8.3万円,4階,1K,21.9m2
ＯＬＩＯ南長崎,東京都豊島区南長崎４,築27年,9階建,"都営大江戸線/落合南長崎駅 歩1分,西武池袋線/東長崎駅 歩7分,西武新宿線/中井駅 歩17分",落合南長崎駅,1,8.33333333333333,https://suumo.jp/chintai/jnc_000104443000/?bc=100485692803,8.3万円,10000円,-,8.3万円,4階,1K,21.9m2
サニーマイホーム,東京都豊島区南長崎４,築38年,2階建,"西武池袋線/東長崎駅 歩10分,都営大江戸線/落合南長崎駅 歩2分,西武池袋線/椎名町駅 歩14分",落合南長崎駅,2,8.66666666666667,https://suumo.jp/chintai/jnc_000101165488/?bc=100468790364,5.5万円,-,5.5万円,-,2階,1K,20m2
サニーマイホーム,東京都豊島区南長崎４,築38年,2階建,"西武池袋線/東長崎駅 歩10分,都営大江戸線/落合南長崎駅 歩2分,西武池袋線/椎名町駅 歩14分",落合南長崎駅,2,8.66666666666667,https://suumo.jp/chintai/jnc_000103658445/?bc=100479394677,5.5万円,-,5.5万円,-,2階,1K,20m2
西武新宿線 下落合駅 4階建 築39年,東京都新宿区下落合１,築39年,4階建,"西武新宿線/下落合駅 歩3分,ＪＲ山手線/高田馬場駅 歩10分,都営大江戸線/中井駅 歩14分",下落合駅,3,9.0,https://suumo.jp/chintai/jnc_000103593439/?bc=100478810425,7.4万円,3000円,7.4万円,-,1階,1DK,28.17m2
西武新宿線 下落合駅 4階建 築39年,東京都新宿区下落合１,築39年,4階建,"西武新宿線/下落合駅 歩3分,ＪＲ山手線/高田馬場駅 歩10分,都営大江戸線/中井駅 歩14分",下落合駅,3,9.0,https://suumo.jp/chintai/jnc_000103593438/?bc=100481242083,7.4万円,3000円,7.4万円,-,1階,1DK,28.17m2
西武新宿線 下落合駅 4階建 築39年,東京都新宿区下落合１,築39年,4階建,"西武新宿線/下落合駅 歩3分,ＪＲ山手線/高田馬場駅 歩10分,都営大江戸線/中井駅 歩14分",下落合駅,3,9.0,https://suumo.jp/chintai/jnc_000104028800/?bc=100482292303,7.4万円,3000円,7.4万円,-,1階,1DK,28.17m2
パティーナエーレ東中野,東京都中野区東中野１,築8年,10階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩12分,東京メトロ丸ノ内線/中野坂上駅 歩16分",東中野駅,2,10.0,https://suumo.jp/chintai/jnc_000104086236/?bc=100482868077,11万円,15000円,-,11万円,3階,1K,25.77m2
パティーナエーレ東中野,東京都中野区東中野１,築8年,10階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩12分,東京メトロ丸ノ内線/中野坂上駅 歩16分",東中野駅,2,10.0,https://suumo.jp/chintai/jnc_000104492007/?bc=100486109249,11.9万円,10000円,-,11.9万円,2階,1K,25.52m2
パティーナエーレ東中野,東京都中野区東中野１,築8年,10階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩12分,東京メトロ丸ノ内線/中野坂上駅 歩16分",東中野駅,2,10.0,https://suumo.jp/chintai/jnc_000098984448/?bc=100480866738,14.5万円,11000円,-,14.5万円,8階,1K,26.06m2
中落合３２７邸（武井邸）,東京都新宿区中落合３,築53年,地上2階建,"都営大江戸線/落合南長崎駅 歩3分,西武新宿線/中井駅 歩11分,西武池袋線/椎名町駅 歩15分",落合南長崎駅,3,9.66666666666667,https://suumo.jp/chintai/jnc_000103599937/?bc=100478830630,25万円,-,25万円,25万円,1-2階,3LDK,60.45m2
メゾン・フォレスト,東京都中野区上高田３,築23年,2階建,"西武新宿線/新井薬師前駅 歩7分,ＪＲ中央線/東中野駅 歩13分,東京メトロ東西線/落合駅 歩11分",新井薬師前駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000104076679/?bc=100483049314,7万円,2000円,7万円,-,1階,1K,17.94m2
ベルテ哲学堂,東京都中野区松が丘２,築27年,3階建,"西武新宿線/新井薬師前駅 歩10分,都営大江戸線/落合南長崎駅 歩14分,ＪＲ総武線/中野駅 歩25分",新井薬師前駅,10,16.3333333333333,https://suumo.jp/chintai/jnc_000069685864/?bc=100485396450,6.2万円,2000円,6.2万円,6.2万円,1階,1K,22.35m2
マンションロックハイツ,東京都中野区東中野４,築56年,9階建,"ＪＲ中央線/東中野駅 歩3分,都営大江戸線/東中野駅 歩3分,東京メトロ東西線/落合駅 歩5分",東中野駅,3,3.66666666666667,https://suumo.jp/chintai/jnc_000103424498/?bc=100482929905,19万円,-,19万円,19万円,8階,1SLDK,56.33m2
マンションロックハイツ,東京都中野区東中野４,築56年,9階建,"ＪＲ中央線/東中野駅 歩3分,都営大江戸線/東中野駅 歩3分,東京メトロ東西線/落合駅 歩5分",東中野駅,3,3.66666666666667,https://suumo.jp/chintai/jnc_000103447960/?bc=100477397467,19.5万円,-,19.5万円,19.5万円,8階,1SLDK,56.33m2
マンションロックハイツ,東京都中野区東中野４,築56年,9階建,"ＪＲ中央線/東中野駅 歩3分,都営大江戸線/東中野駅 歩3分,東京メトロ東西線/落合駅 歩5分",東中野駅,3,3.66666666666667,https://suumo.jp/chintai/jnc_000103454476/?bc=100477624272,19.5万円,-,19.5万円,19.5万円,8階,1SLDK,56.33m2
都営大江戸線 中井駅 5階建 築30年,東京都中野区上高田４,築30年,5階建,"都営大江戸線/中井駅 歩9分,西武新宿線/新井薬師前駅 歩9分,ＪＲ中央線/中野駅 歩22分",中井駅,9,13.3333333333333,https://suumo.jp/chintai/jnc_000103440547/?bc=100469514310,8.6万円,7000円,8.6万円,-,2階,1K,20.09m2
東京メトロ東西線 落合駅 9階建 築20年,東京都中野区東中野３,築20年,9階建,"東京メトロ東西線/落合駅 歩3分,ＪＲ中央線/東中野駅 歩6分,西武新宿線/中井駅 歩8分",落合駅,3,5.66666666666667,https://suumo.jp/chintai/jnc_000103695178/?bc=100479877415,9万円,8000円,9万円,9万円,3階,1K,20.02m2
東京メトロ東西線 落合駅 9階建 築20年,東京都中野区東中野３,築20年,9階建,"東京メトロ東西線/落合駅 歩3分,ＪＲ中央線/東中野駅 歩6分,西武新宿線/中井駅 歩8分",落合駅,3,5.66666666666667,https://suumo.jp/chintai/jnc_000104317210/?bc=100484718382,9.3万円,8000円,9.3万円,9.3万円,4階,1K,20.02m2
東京メトロ東西線 落合駅 9階建 築20年,東京都中野区東中野３,築20年,9階建,"東京メトロ東西線/落合駅 歩3分,ＪＲ中央線/東中野駅 歩6分,西武新宿線/中井駅 歩8分",落合駅,3,5.66666666666667,https://suumo.jp/chintai/jnc_000100872906/?bc=100481489892,16.8万円,12000円,-,-,7階,1LDK,40.26m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000101472621/?bc=100463049714,19万円,12000円,19万円,19万円,2階,1LDK,36.12m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000103864701/?bc=100483337374,19.2万円,12000円,19.2万円,19.2万円,3階,1LDK,36.12m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000103762840/?bc=100485547908,19.2万円,12000円,19.2万円,19.2万円,2階,1LDK,36.12m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000102538459/?bc=100472237424,19.2万円,12000円,19.2万円,19.2万円,5階,1LDK,36.12m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000103685974/?bc=100480361917,19.6万円,12000円,19.6万円,19.6万円,3階,1LDK,36.12m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000102538458/?bc=100485138734,23.8万円,12000円,23.8万円,23.8万円,1階,2LDK,45.53m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000103864700/?bc=100481651233,26.2万円,12000円,26.2万円,26.2万円,2階,2LDK,53.38m2
ラ・ミアカーサ東中野,東京都中野区東中野１,築7年,5階建,"ＪＲ中央線/東中野駅 歩2分,東京メトロ東西線/落合駅 歩8分,東京メトロ丸ノ内線/中野坂上駅 歩11分",東中野駅,2,7.0,https://suumo.jp/chintai/jnc_000104499529/?bc=100486204913,27.2万円,12000円,27.2万円,27.2万円,5階,2LDK,53.38m2
西武新宿線 下落合駅 9階建 築29年,東京都新宿区高田馬場３,築29年,9階建,"西武新宿線/下落合駅 歩9分,ＪＲ山手線/高田馬場駅 歩12分,東京メトロ東西線/落合駅 歩13分",下落合駅,9,11.3333333333333,https://suumo.jp/chintai/jnc_000097881606/?bc=100437961598,8.9万円,5000円,8.9万円,8.9万円,9階,1DK,28.55m2
西武新宿線 下落合駅 9階建 築29年,東京都新宿区高田馬場３,築29年,9階建,"西武新宿線/下落合駅 歩9分,ＪＲ山手線/高田馬場駅 歩12分,東京メトロ東西線/落合駅 歩13分",下落合駅,9,11.3333333333333,https://suumo.jp/chintai/jnc_000103928520/?bc=100481667530,9.9万円,5000円,9.9万円,9.9万円,8階,1DK,28.55m2
西武新宿線 下落合駅 9階建 築29年,東京都新宿区高田馬場３,築29年,9階建,"西武新宿線/下落合駅 歩9分,ＪＲ山手線/高田馬場駅 歩12分,東京メトロ東西線/落合駅 歩13分",下落合駅,9,11.3333333333333,https://suumo.jp/chintai/jnc_000103873092/?bc=100481705535,9.9万円,5000円,9.9万円,9.9万円,8階,1DK,28.55m2
デスティニー,東京都中野区上高田２,新築,地上2階建,"西武新宿線/新井薬師前駅 歩10分,ＪＲ中央線/中野駅 歩16分,東京メトロ東西線/落合駅 歩16分",新井薬師前駅,10,14.0,https://suumo.jp/chintai/jnc_000100311617/?bc=100450283229,39万円,12000円,39万円,39万円,1階,3LDK,103.61m2
デスティニー,東京都中野区上高田２,新築,地上2階建,"西武新宿線/新井薬師前駅 歩10分,ＪＲ中央線/中野駅 歩16分,東京メトロ東西線/落合駅 歩16分",新井薬師前駅,10,14.0,https://suumo.jp/chintai/jnc_000100311618/?bc=100450291668,40万円,12000円,40万円,40万円,1階,3LDK,107.44m2
パシフィック哲学堂マンション,東京都中野区松が丘２,築53年,地下1地上6階建,"西武新宿線/沼袋駅 歩12分,西武新宿線/新井薬師前駅 歩11分,都営大江戸線/落合南長崎駅 歩14分",新井薬師前駅,11,12.3333333333333,https://suumo.jp/chintai/jnc_000104126171/?bc=100483173418,12万円,-,12万円,12万円,3階,2DK,41.07m2
ガーデンヴィラＭＩＹＡＢＩ,東京都中野区松が丘２,築15年,2階建,"西武新宿線/新井薬師前駅 歩12分,都営大江戸線/落合南長崎駅 歩15分,西武新宿線/沼袋駅 歩15分",新井薬師前駅,12,14.0,https://suumo.jp/chintai/jnc_000102888109/?bc=100474170976,12.3万円,7000円,-,12.3万円,2階,1DK,38.97m2
ＪＲ山手線 高田馬場駅 5階建 築43年,東京都新宿区下落合１,築43年,5階建,"ＪＲ山手線/高田馬場駅 歩3分,ＪＲ山手線/目白駅 歩13分,西武新宿線/下落合駅 歩11分",高田馬場駅,3,9.0,https://suumo.jp/chintai/jnc_000104498675/?bc=100486327212,6.5万円,6000円,6.5万円,6.5万円,4階,ワンルーム,15.82m2
ＪＲ山手線 高田馬場駅 5階建 築43年,東京都新宿区下落合１,築43年,5階建,"ＪＲ山手線/高田馬場駅 歩3分,ＪＲ山手線/目白駅 歩13分,西武新宿線/下落合駅 歩11分",高田馬場駅,3,9.0,https://suumo.jp/chintai/jnc_000104498674/?bc=100486113135,6.5万円,6000円,6.5万円,6.5万円,4階,ワンルーム,15.82m2
ＪＲ山手線 高田馬場駅 5階建 築43年,東京都新宿区下落合１,築43年,5階建,"ＪＲ山手線/高田馬場駅 歩3分,ＪＲ山手線/目白駅 歩13分,西武新宿線/下落合駅 歩11分",高田馬場駅,3,9.0,https://suumo.jp/chintai/jnc_000103439943/?bc=100478289216,6.8万円,3000円,6.8万円,6.8万円,5階,ワンルーム,15.55m2
ＪＲ山手線 高田馬場駅 5階建 築43年,東京都新宿区下落合１,築43年,5階建,"ＪＲ山手線/高田馬場駅 歩3分,ＪＲ山手線/目白駅 歩13分,西武新宿線/下落合駅 歩11分",高田馬場駅,3,9.0,https://suumo.jp/chintai/jnc_000104363182/?bc=100485310179,6.8万円,4000円,6.8万円,6.8万円,4階,ワンルーム,18.53m2
ＪＲ山手線 高田馬場駅 5階建 築43年,東京都新宿区下落合１,築43年,5階建,"ＪＲ山手線/高田馬場駅 歩3分,ＪＲ山手線/目白駅 歩13分,西武新宿線/下落合駅 歩11分",高田馬場駅,3,9.0,https://suumo.jp/chintai/jnc_000104372520/?bc=100485149267,6.8万円,4000円,6.8万円,6.8万円,4階,ワンルーム,18.53m2
ＪＲ山手線 高田馬場駅 5階建 築43年,東京都新宿区下落合１,築43年,5階建,"ＪＲ山手線/高田馬場駅 歩3分,ＪＲ山手線/目白駅 歩13分,西武新宿線/下落合駅 歩11分",高田馬場駅,3,9.0,https://suumo.jp/chintai/jnc_000104406516/?bc=100485399812,6.8万円,4000円,6.8万円,6.8万円,4階,ワンルーム,18.53m2
レオパレスＷＡＯ　ＷＡＯ,東京都新宿区北新宿４,築18年,4階建,"ＪＲ中央線/東中野駅 歩11分,ＪＲ中央線/大久保駅 歩14分,西武新宿線/下落合駅 歩14分",東中野駅,11,13.0,https://suumo.jp/chintai/jnc_000099504080/?bc=100440668536,10.1万円,7500円,-,10.1万円,1階,1K,18.5m2
レオパレスＷＡＯ　ＷＡＯ,東京都新宿区北新宿４,築18年,4階建,"ＪＲ中央線/東中野駅 歩11分,ＪＲ中央線/大久保駅 歩14分,西武新宿線/下落合駅 歩14分",東中野駅,11,13.0,https://suumo.jp/chintai/jnc_000104411699/?bc=100485566644,10.9万円,7500円,-,10.9万円,4階,1K,18.5m2
レオパレスＷＡＯ　ＷＡＯ,東京都新宿区北新宿４,築18年,4階建,"ＪＲ中央線/東中野駅 歩11分,ＪＲ中央線/大久保駅 歩14分,西武新宿線/下落合駅 歩14分",東中野駅,11,13.0,https://suumo.jp/chintai/jnc_000101629241/?bc=100486396207,11万円,7500円,-,11万円,4階,1K,18.5m2
ＪＲ総武線 東中野駅 9階建 築23年,東京都新宿区北新宿４,築23年,9階建,"ＪＲ総武線/東中野駅 歩7分,東京メトロ東西線/落合駅 歩10分,都営大江戸線/中井駅 歩14分",東中野駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000103379766/?bc=100477119794,7.9万円,15000円,-,7.9万円,7階,1K,22.95m2
ＪＲ総武線 東中野駅 9階建 築23年,東京都新宿区北新宿４,築23年,9階建,"ＪＲ総武線/東中野駅 歩7分,東京メトロ東西線/落合駅 歩10分,都営大江戸線/中井駅 歩14分",東中野駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000103636252/?bc=100479193319,10.5万円,20000円,-,15.75万円,4階,2K,32.86m2
ＪＲ総武線 東中野駅 9階建 築23年,東京都新宿区北新宿４,築23年,9階建,"ＪＲ総武線/東中野駅 歩7分,東京メトロ東西線/落合駅 歩10分,都営大江戸線/中井駅 歩14分",東中野駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000103530298/?bc=100478274286,13万円,10000円,13万円,13万円,6階,1K,28.3m2
西武新宿線 新井薬師前駅 4階建 築14年,東京都中野区上高田２,築14年,4階建,"西武新宿線/新井薬師前駅 歩4分,ＪＲ中央線/中野駅 歩16分,東京メトロ東西線/落合駅 歩15分",新井薬師前駅,4,11.6666666666667,https://suumo.jp/chintai/jnc_000104117681/?bc=100480555896,12.8万円,6800円,12.8万円,-,3階,1DK,35.02m2
ＹＫＮ,東京都中野区上高田２,築14年,4階建,"西武新宿線/新井薬師前駅 歩4分,ＪＲ中央線/中野駅 歩18分,東京メトロ東西線/落合駅 歩15分",新井薬師前駅,4,12.3333333333333,https://suumo.jp/chintai/jnc_000104082025/?bc=100476976874,12.8万円,6800円,12.8万円,-,3階,1DK,35.02m2
石井マンションＡ,東京都中野区松が丘１,築54年,5階建,"西武新宿線/新井薬師前駅 歩4分,ＪＲ中央線/中野駅 歩20分,都営大江戸線/落合南長崎駅 歩21分",新井薬師前駅,4,15.0,https://suumo.jp/chintai/jnc_000103536685/?bc=100478462736,6.3万円,-,-,-,3階,1K,20m2
センタービレッジ中野,東京都中野区上高田１,築15年,3階建,"東京メトロ東西線/落合駅 歩12分,ＪＲ中央線/東中野駅 歩12分,西武新宿線/新井薬師前駅 歩10分",新井薬師前駅,10,11.3333333333333,https://suumo.jp/chintai/jnc_000104229972/?bc=100484096359,8.9万円,3000円,8.9万円,8.9万円,1階,1K,29.5m2
センタービレッジ中野,東京都中野区上高田１,築15年,3階建,"東京メトロ東西線/落合駅 歩12分,ＪＲ中央線/東中野駅 歩12分,西武新宿線/新井薬師前駅 歩10分",新井薬師前駅,10,11.3333333333333,https://suumo.jp/chintai/jnc_000098555379/?bc=100447566717,9.5万円,3000円,9.5万円,9.5万円,1階,1K,33.5m2
ＪＲ山手線 高田馬場駅 8階建 築14年,東京都新宿区下落合１,築14年,8階建,"ＪＲ山手線/高田馬場駅 歩13分,西武新宿線/下落合駅 歩1分,西武新宿線/中井駅 歩10分",下落合駅,1,8.0,https://suumo.jp/chintai/jnc_000102117464/?bc=100472332037,13.3万円,8000円,-,-,1階,1K,25.46m2
ＪＲ山手線 高田馬場駅 8階建 築14年,東京都新宿区下落合１,築14年,8階建,"ＪＲ山手線/高田馬場駅 歩13分,西武新宿線/下落合駅 歩1分,西武新宿線/中井駅 歩10分",下落合駅,1,8.0,https://suumo.jp/chintai/jnc_000104316366/?bc=100484683008,14.4万円,8000円,-,-,4階,1K,25.46m2
ＪＲ山手線 高田馬場駅 8階建 築14年,東京都新宿区下落合１,築14年,8階建,"ＪＲ山手線/高田馬場駅 歩13分,西武新宿線/下落合駅 歩1分,西武新宿線/中井駅 歩10分",下落合駅,1,8.0,https://suumo.jp/chintai/jnc_000101792624/?bc=100463519300,14.5万円,8000円,-,-,6階,1K,25.11m2
Ｋシャトー,東京都新宿区上落合１,築38年,2階建,"ＪＲ山手線/高田馬場駅 歩18分,東京メトロ東西線/落合駅 歩6分,西武新宿線/下落合駅 歩4分",下落合駅,4,9.33333333333333,https://suumo.jp/chintai/jnc_000094620192/?bc=100410047551,6万円,3000円,6万円,-,1階,ワンルーム,13.21m2
西武新宿線 中井駅 9階建 築17年,東京都新宿区中落合１,築17年,9階建,"西武新宿線/中井駅 歩2分,都営大江戸線/中井駅 歩3分,東京メトロ東西線/落合駅 歩12分",中井駅,2,5.66666666666667,https://suumo.jp/chintai/jnc_000104458811/?bc=100485821977,10.6万円,10000円,-,-,3階,1K,22.89m2
