title,address,rent,management_fee,deposit,key_money,floor,floor_plan,area,building_age,building_size,nearest_station,distance_to_nearest_station,avg_distance_to_stations,avg_rent_by_station,avg_rent_by_floor_plan,price_rank_by_station
レジディア上落合,東京都新宿区上落合３,98000.0,10000.0,,,3,1K,20.7,19,6,中井駅,3,5.33,91678.48,87449.61,69
都営大江戸線 中井駅 地下1地上6階建 築19年,東京都新宿区上落合３,98000.0,10000.0,,,3,1K,20.7,19,7,中井駅,3,6.33,91678.48,87449.61,69
西武新宿線 中井駅 4階建 築6年,東京都新宿区中井１,97000.0,14000.0,,97000.0,2,1K,25.23,6,4,中井駅,6,11.33,91678.48,87449.61,73
イアース新宿中井,東京都新宿区中井１,97000.0,14000.0,,97000.0,2,1K,25.0,6,4,中井駅,6,11.33,91678.48,87449.61,73
西武新宿線 中井駅 4階建 築9年,東京都新宿区中井１,96000.0,8000.0,96000.0,96000.0,2,1K,25.0,9,4,中井駅,5,6.67,91678.48,87449.61,75
SkyPremiumShinjukubond,東京都新宿区中井１,96000.0,8000.0,96000.0,96000.0,2,1K,25.0,9,4,中井駅,5,9.33,91678.48,87449.61,75
都営大江戸線 中井駅 2階建 新築,東京都中野区上高田４,95000.0,,95000.0,95000.0,1,1K,24.0,0,2,中井駅,10,13.33,91678.48,87449.61,77
セジュール六の坂,東京都新宿区中井２,94000.0,6000.0,,94000.0,2,1K,26.71,14,2,中井駅,7,8.33,91678.48,87449.61,80
ワイズ　ル・リオン新宿中井,東京都新宿区西落合１,94000.0,15000.0,,94000.0,8,1K,21.23,17,8,中井駅,7,11.0,91678.48,87449.61,80
都営大江戸線 中井駅 2階建 築23年,東京都新宿区中井２,94000.0,4000.0,94000.0,94000.0,2,1K,30.51,23,2,中井駅,3,11.33,91678.48,87449.61,80
ブリリアントテラス,東京都新宿区中井２,94000.0,4000.0,94000.0,94000.0,2,1K,30.51,23,2,中井駅,3,6.5,91678.48,87449.61,80
Brilliant Terrace（ブリリアントテラス）,東京都新宿区中井２,94000.0,4000.0,94000.0,94000.0,2,1K,30.51,23,3,中井駅,3,7.67,91678.48,87449.61,80
エルズステューディオ中落合,東京都新宿区中落合３,92000.0,4000.0,92000.0,92000.0,9,1K,26.88,14,10,中井駅,7,8.67,91678.48,87449.61,85
グランアセット中落合,東京都新宿区中落合４,91000.0,5000.0,,,2,1K,18.24,18,4,中井駅,6,10.0,91678.48,87449.61,90
ジュールクレール,東京都新宿区上落合２,90000.0,3000.0,90000.0,90000.0,2,1K,21.11,5,3,中井駅,1,6.33,91678.48,87449.61,91
都営大江戸線 中井駅 3階建 築5年,東京都新宿区上落合２,90000.0,3000.0,90000.0,90000.0,2,1K,21.11,5,3,中井駅,1,6.0,91678.48,87449.61,91
ル・リオン新宿落合,東京都新宿区中落合１,88000.0,10000.0,88000.0,88000.0,3,1K,22.41,18,7,中井駅,3,7.0,91678.48,87449.61,93
西武新宿線 中井駅 7階建 築18年,東京都新宿区中落合１,88000.0,10000.0,88000.0,88000.0,2,1K,22.24,18,7,中井駅,3,5.67,91678.48,87449.61,93
アッパルタメントベルベデーレ,東京都新宿区中井２,85000.0,10000.0,85000.0,,2,1K,29.0,23,5,中井駅,5,9.0,91678.48,87449.61,95
エスポワール21,東京都新宿区中井２,85000.0,5000.0,,85000.0,1,1K,25.28,18,2,中井駅,8,14.33,91678.48,87449.61,95
ソレアード落合,東京都新宿区上落合２,84000.0,8000.0,,84000.0,2,1K,21.43,18,2,中井駅,5,5.33,91678.48,87449.61,100
西武新宿線 中井駅 2階建 築18年,東京都新宿区上落合２,84000.0,8000.0,,84000.0,2,1K,21.43,18,2,中井駅,2,3.33,91678.48,87449.61,100
都営大江戸線 中井駅 7階建 築24年,東京都新宿区上落合１,80000.0,6000.0,,80000.0,7,1K,24.87,24,7,中井駅,5,5.67,91678.48,87449.61,107
東京メトロ東西線 落合駅 4階建 築26年,東京都新宿区上落合３,80000.0,10000.0,,80000.0,2,1K,18.48,26,4,中井駅,6,10.33,91678.48,87449.61,107
スカイコート新宿落合第6,東京都新宿区上落合３,80000.0,10000.0,,80000.0,2,1K,18.48,26,4,中井駅,7,9.67,91678.48,87449.61,107
ウェル　コルト,東京都新宿区中落合１,79000.0,3000.0,,79000.0,2,1K,21.53,14,3,中井駅,3,5.33,91678.48,87449.61,112
Live La,東京都新宿区中落合４,79000.0,1000.0,,,1,1K,23.18,21,2,中井駅,8,11.0,91678.48,87449.61,112
西武新宿線 中井駅 2階建 築21年,東京都新宿区中落合４,79000.0,1000.0,,,1,1K,23.18,21,2,中井駅,8,11.0,91678.48,87449.61,112
Casa Melodia,東京都新宿区上落合２,78000.0,3000.0,,78000.0,1,1K,25.46,19,2,中井駅,1,9.33,91678.48,87449.61,117
都営大江戸線 中井駅 2階建 築19年,東京都新宿区上落合２,78000.0,3000.0,,78000.0,1,1K,25.46,19,2,中井駅,1,9.33,91678.48,87449.61,117
レオパレス中落合ヒルズ,東京都新宿区中落合４,77000.0,5500.0,,77000.0,1,1K,20.81,17,3,中井駅,8,8.0,91678.48,87449.61,119
オアシスコートＭ,東京都新宿区中井１,77000.0,,,77000.0,1,1K,20.4,22,3,中井駅,3,6.67,91678.48,87449.61,119
西武新宿線 中井駅 3階建 築17年,東京都新宿区中落合４,77000.0,5500.0,,77000.0,1,1K,20.81,17,3,中井駅,5,8.67,91678.48,87449.61,119
西武新宿線 中井駅 3階建 築17年,東京都新宿区上落合２,76000.0,8000.0,76000.0,76000.0,1,1K,21.87,17,3,中井駅,5,8.67,91678.48,87449.61,122
リーフコート,東京都新宿区上落合２,76000.0,8000.0,76000.0,76000.0,1,1K,21.87,17,3,中井駅,5,7.0,91678.48,87449.61,122
オリュゾンスミダ,東京都新宿区中井１,76000.0,,76000.0,38000.0,3,1K,26.6,28,3,中井駅,4,9.0,91678.48,87449.61,122
都営大江戸線 中井駅 3階建 築28年,東京都新宿区中井１,76000.0,,76000.0,38000.0,3,1K,26.6,28,3,中井駅,4,9.0,91678.48,87449.61,122
西武新宿線 中井駅 2階建 築36年,東京都新宿区上落合２,76000.0,3000.0,76000.0,76000.0,2,1K,18.0,36,2,中井駅,3,7.0,91678.48,87449.61,122
ワイズ ル・リオン新宿中井,東京都新宿区中落合１,75000.0,20000.0,,,8,1K,21.23,17,8,中井駅,7,11.0,91678.48,87449.61,129
西武新宿線 中井駅 3階建 築20年,東京都新宿区中井１,75000.0,,75000.0,75000.0,2,1K,17.13,20,3,中井駅,5,8.33,91678.48,87449.61,129
都営大江戸線 中井駅 3階建 築20年,東京都新宿区中井１,75000.0,,75000.0,75000.0,2,1K,17.0,20,3,中井駅,5,8.0,91678.48,87449.61,129
西武池袋線 椎名町駅 2階建 築11年,東京都新宿区中落合３,75000.0,,75000.0,75000.0,1,1K,20.0,11,2,中井駅,10,11.0,91678.48,87449.61,129
グリーンパレス,東京都新宿区上落合２,74000.0,3000.0,74000.0,74000.0,2,1K,18.23,36,2,中井駅,1,6.67,91678.48,87449.61,136
ソル イ ヴィエント,東京都新宿区中井１,73000.0,,73000.0,73000.0,3,1K,21.4,23,3,中井駅,4,8.67,91678.48,87449.61,137
西武新宿線 中井駅 4階建 築20年,東京都新宿区中井１,73000.0,3000.0,73000.0,73000.0,4,1K,21.24,20,4,中井駅,8,11.33,91678.48,87449.61,137
リバーテラス,東京都新宿区上落合３,72000.0,3000.0,72000.0,72000.0,3,1K,21.9,35,3,中井駅,3,7.33,91678.48,87449.61,139
都営大江戸線 中井駅 3階建 築35年,東京都新宿区上落合３,72000.0,3000.0,72000.0,72000.0,3,1K,21.9,35,3,中井駅,3,7.33,91678.48,87449.61,139
エタニティ,東京都中野区上高田４,71000.0,7000.0,71000.0,71000.0,1,1K,18.45,19,2,中井駅,6,9.33,91678.48,87449.61,144
西武新宿線 中井駅 地下1地上2階建 築19年,東京都中野区上高田４,71000.0,7000.0,71000.0,71000.0,1,1K,18.45,19,3,中井駅,6,13.33,91678.48,87449.61,144
ＧＷ上落合,東京都新宿区上落合２,70000.0,15000.0,70000.0,70000.0,2,1K,15.74,33,3,中井駅,4,7.67,91678.48,87449.61,146
西武新宿線 中井駅 2階建 築38年,東京都新宿区中井２,70000.0,3000.0,70000.0,70000.0,1,1K,18.86,38,2,中井駅,9,11.0,91678.48,87449.61,146
A-Z,東京都新宿区中落合４,70000.0,3000.0,70000.0,70000.0,2,1K,20.13,16,3,中井駅,8,11.0,91678.48,87449.61,146
ウィスタリア落合,東京都新宿区上落合３,70000.0,2000.0,70000.0,70000.0,3,1K,26.05,25,3,中井駅,1,6.0,91678.48,87449.61,146
ブライズ新宿中井,東京都新宿区中井１,69000.0,8000.0,138000.0,69000.0,4,1K,19.3,18,7,中井駅,4,8.0,91678.48,87449.61,153
都営大江戸線 中井駅 地下1地上6階建 築18年,東京都新宿区中井１,69000.0,8000.0,138000.0,69000.0,4,1K,19.3,18,7,中井駅,4,5.33,91678.48,87449.61,153
都営大江戸線 中井駅 2階建 築16年,東京都新宿区中落合１,69000.0,3000.0,69000.0,69000.0,1,1K,20.69,16,2,中井駅,3,6.67,91678.48,87449.61,153
サンイング中井,東京都新宿区中井１,65000.0,3000.0,65000.0,32500.0,1,1K,20.4,20,4,中井駅,8,11.33,91678.48,87449.61,165
マーガレットの生活ブリュエ棟,東京都新宿区中落合４,65000.0,3000.0,130000.0,,2,1K,18.0,32,2,中井駅,5,7.0,91678.48,87449.61,165
アンフィールドII,東京都新宿区中井２,65000.0,,65000.0,65000.0,2,1K,19.0,26,2,中井駅,10,14.0,91678.48,87449.61,165
西武新宿線 中井駅 2階建 築32年,東京都新宿区中落合４,65000.0,3000.0,130000.0,,2,1K,18.0,32,2,中井駅,5,6.67,91678.48,87449.61,165
コーポ寺口,東京都新宿区中井２,65000.0,,65000.0,65000.0,1,1K,20.0,65,2,中井駅,8,9.67,91678.48,87449.61,165
カサフロール,東京都新宿区中落合４,64000.0,5000.0,64000.0,,2,1K,19.87,39,2,中井駅,9,12.33,91678.48,87449.61,175
ＧＲＡＤＯ落合,東京都中野区上高田４,62000.0,3000.0,62000.0,,1,1K,21.5,33,2,中井駅,7,8.33,91678.48,87449.61,184
西武新宿線 中井駅 2階建 築33年,東京都中野区上高田４,62000.0,3000.0,62000.0,,1,1K,21.5,33,2,中井駅,7,8.33,91678.48,87449.61,184
アーバンハイム中落合,東京都新宿区中落合１,60000.0,,60000.0,,1,1K,17.36,29,2,中井駅,2,7.0,91678.48,87449.61,189
セントピア中井,東京都新宿区中落合１,60000.0,5000.0,,,1,1K,16.9,36,5,中井駅,3,10.0,91678.48,87449.61,189
都営大江戸線 中井駅 2階建 築42年,東京都新宿区上落合３,60000.0,,60000.0,60000.0,2,1K,18.0,42,2,中井駅,4,9.67,91678.48,87449.61,189
清水アパート,東京都中野区上高田４,59000.0,,,59000.0,2,1K,19.44,59,2,中井駅,6,10.33,91678.48,87449.61,194
コーポ小田原,東京都新宿区上落合３,59000.0,1000.0,59000.0,59000.0,2,1K,16.8,43,2,中井駅,6,8.67,91678.48,87449.61,194
コーポ・プロスパ,東京都新宿区上落合３,58000.0,2000.0,58000.0,58000.0,1,1K,16.5,32,2,中井駅,4,7.33,91678.48,87449.61,199
グランメール上落合,東京都新宿区上落合２,58000.0,,,,1,1K,17.01,57,2,中井駅,2,5.67,91678.48,87449.61,199
第二谷口荘,東京都新宿区上落合３,58000.0,,58000.0,58000.0,2,1K,18.0,45,2,中井駅,3,7.0,91678.48,87449.61,199
都営大江戸線 中井駅 2階建 築45年,東京都新宿区上落合３,58000.0,,58000.0,58000.0,2,1K,18.0,45,2,中井駅,3,7.67,91678.48,87449.61,199
西武新宿線 中井駅 2階建 築20年,東京都新宿区中井２,57500.0,2500.0,57500.0,57500.0,2,1K,20.0,20,2,中井駅,9,11.33,91678.48,87449.61,205
西武新宿線 中井駅 2階建 築43年,東京都新宿区中井２,56000.0,1000.0,56000.0,,2,1K,18.17,43,2,中井駅,8,11.0,91678.48,87449.61,208
NT上落合,東京都新宿区上落合３,55000.0,,55000.0,55000.0,1,1K,20.0,38,3,中井駅,5,7.33,91678.48,87449.61,210
エクセレント中井,東京都新宿区中井２,55000.0,8000.0,55000.0,55000.0,2,1K,16.74,35,3,中井駅,6,10.33,91678.48,87449.61,210
西武新宿線 中井駅 3階建 築35年,東京都新宿区中井２,55000.0,8000.0,55000.0,55000.0,2,1K,16.74,35,3,中井駅,6,10.33,91678.48,87449.61,210
西武新宿線 中井駅 2階建 築37年,東京都新宿区中落合４,55000.0,2000.0,55000.0,,1,1K,13.0,37,2,中井駅,6,9.67,91678.48,87449.61,210
中井ハイツ,東京都新宿区中井１,55000.0,,55000.0,,2,1K,17.0,41,2,中井駅,4,9.33,91678.48,87449.61,210
中井マーサ,東京都新宿区中落合４,55000.0,2000.0,55000.0,,1,1K,13.0,37,2,中井駅,6,7.67,91678.48,87449.61,210
都営大江戸線 中井駅 3階建 築38年,東京都新宿区上落合３,55000.0,,55000.0,55000.0,1,1K,20.0,38,3,中井駅,5,7.33,91678.48,87449.61,210
西武新宿線 中井駅 2階建 築34年,東京都新宿区中井１,53000.0,2000.0,47300.00000000001,,2,1K,17.95,34,2,中井駅,6,7.33,91678.48,87449.61,227
ミノルハイツA,東京都新宿区上落合３,52000.0,3000.0,52000.0,52000.0,2,1K,16.0,40,2,中井駅,4,8.0,91678.48,87449.61,228
都営大江戸線 中井駅 2階建 築40年,東京都新宿区上落合３,52000.0,3000.0,52000.0,52000.0,2,1K,16.0,40,2,中井駅,4,8.0,91678.48,87449.61,228
ミノルハイツＢ,東京都新宿区上落合３,51000.0,3000.0,51000.0,51000.0,1,1K,16.0,40,2,中井駅,4,9.0,91678.48,87449.61,230
都営大江戸線 中井駅 2階建 築40年,東京都新宿区上落合３,51000.0,3000.0,51000.0,51000.0,1,1K,16.0,40,2,中井駅,4,9.0,91678.48,87449.61,230
吉岡マンション,東京都新宿区中井２,50000.0,5000.0,50000.0,50000.0,1,1K,18.0,27,3,中井駅,5,10.33,91678.48,87449.61,232
落合公園ハウス,東京都新宿区中井１,170000.0,15000.0,170000.0,170000.0,8,1LDK,51.84,56,8,中井駅,9,11.0,91678.48,144008.25,14
都営大江戸線 中井駅 8階建 築56年,東京都新宿区中井１,170000.0,15000.0,170000.0,170000.0,8,1LDK,51.84,56,8,中井駅,8,11.67,91678.48,144008.25,14
Fullea上落合,東京都新宿区上落合３,166000.0,15000.0,166000.0,,4,1LDK,33.08,1,5,中井駅,5,9.67,91678.48,144008.25,17
都営大江戸線 中井駅 5階建 築1年,東京都新宿区上落合３,166000.0,15000.0,166000.0,,4,1LDK,33.08,1,5,中井駅,5,7.0,91678.48,144008.25,17
エストレリータ新宿落合,東京都新宿区中落合３,156000.0,9000.0,156000.0,156000.0,2,1LDK,45.87,9,5,中井駅,8,10.33,91678.48,144008.25,19
スカイコートグレース新宿中落合,東京都新宿区中落合１,152800.0,13200.0,152800.0,152800.0,4,1LDK,41.18,6,4,中井駅,6,10.0,91678.48,144008.25,20
西武新宿線 中井駅 4階建 築6年,東京都新宿区中落合１,152000.0,13200.0,152000.0,152000.0,4,1LDK,41.18,6,4,中井駅,6,10.0,91678.48,144008.25,21
西武新宿線 中井駅 3階建 築17年,東京都新宿区中井１,150000.0,5000.0,150000.0,150000.0,1,1LDK,51.0,17,3,中井駅,3,9.33,91678.48,144008.25,22
デュオステージ下落合,東京都新宿区中落合１,147500.0,12000.0,,147500.0,4,1LDK,33.6,3,6,中井駅,4,9.0,91678.48,144008.25,25
西武新宿線 中井駅 地下1地上3階建 築18年,東京都新宿区中落合４,144000.0,10000.0,,,2,1LDK,39.09,18,4,中井駅,6,9.0,91678.48,144008.25,26
都営大江戸線 中井駅 9階建 築17年,東京都新宿区中落合１,144000.0,10000.0,,,9,1LDK,35.4,17,9,中井駅,3,6.67,91678.48,144008.25,26
ルクレ中落合,東京都新宿区中落合１,144000.0,10000.0,,,9,1LDK,35.4,17,9,中井駅,3,5.67,91678.48,144008.25,26
ドムス中井,東京都新宿区中井１,143000.0,,286000.0,143000.0,1,1LDK,34.36,0,3,中井駅,4,9.33,91678.48,144008.25,29
東京メトロ東西線 落合駅 地下1地上8階建 築53年,東京都新宿区上落合２,138000.0,7000.0,138000.0,138000.0,5,1LDK,31.1,53,9,中井駅,4,7.0,91678.48,144008.25,30
リノベマンション,東京都新宿区上落合２,138000.0,7000.0,138000.0,138000.0,5,1LDK,31.1,53,9,中井駅,4,7.0,91678.48,144008.25,30
都営大江戸線 中井駅 4階建 築4年,東京都新宿区中落合１,134500.0,10000.0,,,4,1LDK,30.27,4,4,中井駅,7,8.67,91678.48,144008.25,32
Ｇｒａｎｄｅ　Ｎａｋａｏｃｈｉａｉ,東京都新宿区中落合１,134500.0,10000.0,,,4,1LDK,30.27,4,4,中井駅,5,7.67,91678.48,144008.25,32
エーブハウス,東京都新宿区中井２,132000.0,2000.0,132000.0,198000.0,2,1LDK,47.0,10,2,中井駅,4,6.0,91678.48,144008.25,34
カーサ・フェリーチェ,東京都新宿区上落合２,123000.0,3000.0,123000.0,,1,1LDK,38.86,12,2,中井駅,5,7.0,91678.48,144008.25,39
コートクレオ,東京都新宿区中落合４,120000.0,5000.0,120000.0,120000.0,1,1LDK,43.1,29,2,中井駅,7,9.33,91678.48,144008.25,41
都営大江戸線 中井駅 4階建 築3年,東京都新宿区中落合１,110000.0,5000.0,110000.0,110000.0,2,1LDK,27.54,3,4,中井駅,3,5.33,91678.48,144008.25,53
ガーテ中落合,東京都新宿区中落合１,110000.0,5000.0,110000.0,110000.0,2,1LDK,27.54,3,5,中井駅,3,8.67,91678.48,144008.25,53
宮越マンション,東京都新宿区上落合３,110000.0,,110000.0,,4,1LDK,38.0,47,4,中井駅,6,8.0,91678.48,144008.25,53
中井プラムレジデンス,東京都新宿区上落合３,110000.0,8000.0,110000.0,110000.0,7,1LDK,35.27,54,11,中井駅,3,6.67,91678.48,144008.25,53
フロント中井,東京都新宿区中落合１,102000.0,8000.0,,102000.0,3,1LDK,40.6,48,4,中井駅,1,2.67,91678.48,144008.25,62
シャルモント,東京都新宿区中井２,99000.0,2000.0,99000.0,99000.0,1,1LDK,28.15,6,2,中井駅,9,11.0,91678.48,144008.25,68
西武新宿線 中井駅 4階建 築8年,東京都新宿区西落合１,170000.0,11000.0,,170000.0,2,1R,30.69,8,4,中井駅,5,6.67,91678.48,73893.5,14
都営大江戸線 中井駅 4階建 築6年,東京都新宿区中落合１,129000.0,3000.0,,,3,1R,30.05,6,4,中井駅,2,8.67,91678.48,73893.5,37
中銀落合マンシオン,東京都新宿区中落合２,110000.0,10000.0,110000.0,110000.0,7,1R,41.23,47,9,中井駅,9,10.33,91678.48,73893.5,53
西武池袋線 椎名町駅 9階建 築46年,東京都新宿区中落合２,110000.0,10000.0,110000.0,110000.0,7,1R,41.23,46,9,中井駅,9,12.33,91678.48,73893.5,53
クラフト中井,東京都新宿区中井２,85000.0,3000.0,85000.0,85000.0,2,1R,0.0,9,2,中井駅,3,8.0,91678.48,73893.5,95
都営大江戸線 中井駅 2階建 築9年,東京都新宿区中井２,85000.0,3000.0,85000.0,85000.0,2,1R,0.0,9,2,中井駅,4,9.67,91678.48,73893.5,95
西武新宿線 中井駅 2階建 築9年,東京都新宿区中井２,85000.0,3000.0,85000.0,85000.0,2,1R,0.0,9,2,中井駅,3,9.0,91678.48,73893.5,95
Noah′s Ark,東京都新宿区中落合１,84000.0,3000.0,,,3,1R,19.0,6,4,中井駅,2,6.67,91678.48,73893.5,100
グランエッグス上落合,東京都新宿区上落合２,82000.0,3000.0,82000.0,,0,1R,15.7,19,3,中井駅,1,6.33,91678.48,73893.5,104
西武新宿線 中井駅 3階建 築21年,東京都新宿区中落合４,82000.0,3000.0,82000.0,82000.0,1,1R,18.8,21,3,中井駅,7,10.33,91678.48,73893.5,104
アールフラット中落合,東京都新宿区中落合４,82000.0,3000.0,82000.0,82000.0,1,1R,18.89,21,2,中井駅,8,11.33,91678.48,73893.5,104
西武新宿線 中井駅 3階建 築33年,東京都新宿区上落合２,79000.0,2000.0,158000.0,,2,1R,21.06,33,3,中井駅,5,9.33,91678.48,73893.5,112
スピティ落合,東京都新宿区上落合２,79000.0,2000.0,158000.0,,2,1R,21.06,33,3,中井駅,4,8.33,91678.48,73893.5,112
学生会館 キャンパスエール上落合[食事付き],東京都新宿区上落合２,75500.0,,50000.0,,4,1R,15.0,5,10,中井駅,1,3.0,91678.48,73893.5,128
Nano上落合,東京都新宿区上落合３,74500.0,5000.0,,,1,1R,9.0,5,3,中井駅,1,5.33,91678.48,73893.5,133
Nano上落合,東京都新宿区上落合３,74500.0,5000.0,,,0,1R,9.0,5,4,中井駅,1,5.33,91678.48,73893.5,133
都営大江戸線 中井駅 地下1地上2階建 築5年,東京都新宿区上落合３,74500.0,5000.0,,,0,1R,9.0,5,3,中井駅,1,5.33,91678.48,73893.5,133
西武新宿線 中井駅 5階建 築33年,東京都新宿区上落合２,72000.0,5000.0,72000.0,72000.0,2,1R,19.9,33,5,中井駅,5,9.0,91678.48,73893.5,139
シャルムタナカ,東京都新宿区上落合２,72000.0,5000.0,72000.0,72000.0,2,1R,19.9,33,5,中井駅,1,5.67,91678.48,73893.5,139
プリンセスライン中井,東京都新宿区中井１,72000.0,3000.0,72000.0,72000.0,1,1R,20.93,8,2,中井駅,4,6.0,91678.48,73893.5,139
コントゥッティ,東京都新宿区上落合３,70000.0,3000.0,70000.0,70000.0,1,1R,18.0,15,4,中井駅,3,5.33,91678.48,73893.5,146
フェアリーランド,東京都新宿区中落合１,69000.0,3000.0,69000.0,69000.0,1,1R,20.69,16,2,中井駅,3,6.67,91678.48,73893.5,153
アッパルタメントプラート,東京都新宿区中井２,69000.0,10000.0,69000.0,,3,1R,24.33,24,4,中井駅,11,12.0,91678.48,73893.5,153
モアメゾン,東京都新宿区中落合１,67000.0,4000.0,67000.0,,4,1R,20.0,34,5,中井駅,2,6.33,91678.48,73893.5,160
都営大江戸線 中井駅 5階建 築35年,東京都新宿区中落合１,67000.0,4000.0,67000.0,,4,1R,20.0,35,5,中井駅,2,6.0,91678.48,73893.5,160
サンフラワーガーデン上落合,東京都新宿区上落合３,66000.0,3000.0,,,1,1R,13.25,9,3,中井駅,2,5.67,91678.48,73893.5,162
西武新宿線 中井駅 3階建 築9年,東京都新宿区上落合３,66000.0,3000.0,,,1,1R,13.25,9,3,中井駅,2,6.0,91678.48,73893.5,162
日興パレス新宿ＰＡＲＴII,東京都新宿区上落合３,66000.0,10000.0,,,2,1R,21.39,38,3,中井駅,6,7.0,91678.48,73893.5,162
メインステージ中井駅前,東京都新宿区中落合１,65000.0,5000.0,,,5,1R,16.74,34,5,中井駅,3,9.67,91678.48,73893.5,165
ヴィライグレット,東京都新宿区中井１,65000.0,2000.0,65000.0,,3,1R,20.0,38,4,中井駅,4,9.0,91678.48,73893.5,165
ウインズ落合,東京都新宿区上落合２,65000.0,5000.0,65000.0,,4,1R,16.94,35,10,中井駅,1,6.33,91678.48,73893.5,165
西武新宿線 中井駅 5階建 築34年,東京都新宿区中落合１,65000.0,5000.0,,,5,1R,16.74,34,5,中井駅,3,9.67,91678.48,73893.5,165
西武新宿線 中井駅 4階建 築38年,東京都新宿区中井１,65000.0,2000.0,65000.0,,3,1R,20.0,38,4,中井駅,4,9.0,91678.48,73893.5,165
西武新宿線 中井駅 2階建 築4年,東京都新宿区中井２,64000.0,4000.0,,64000.0,1,1R,11.0,4,2,中井駅,3,8.33,91678.48,73893.5,175
ハーモニーテラス中落合II,東京都新宿区中落合４,64000.0,4000.0,,64000.0,2,1R,11.0,3,2,中井駅,7,10.33,91678.48,73893.5,175
フレシール中落合,東京都新宿区中落合１,63000.0,10000.0,63000.0,,2,1R,9.14,6,3,中井駅,5,7.67,91678.48,73893.5,178
都営大江戸線 中井駅 3階建 築6年,東京都新宿区中落合１,63000.0,10000.0,63000.0,,2,1R,9.14,6,3,中井駅,5,8.67,91678.48,73893.5,178
桐栄グランデ,東京都新宿区中落合２,63000.0,6000.0,63000.0,63000.0,2,1R,17.51,37,5,中井駅,9,10.67,91678.48,73893.5,178
アイミリビル,東京都新宿区上落合３,63000.0,4000.0,,,1,1R,11.66,1,2,中井駅,5,6.33,91678.48,73893.5,178
都営大江戸線 中井駅 4階建 築37年,東京都新宿区中落合２,63000.0,6000.0,63000.0,63000.0,2,1R,17.51,37,4,中井駅,7,8.67,91678.48,73893.5,178
メゾン中落合,東京都新宿区中落合１,63000.0,,63000.0,63000.0,2,1R,21.0,39,2,中井駅,2,6.0,91678.48,73893.5,178
パールハイツ前島,東京都中野区上高田４,62000.0,3000.0,62000.0,,1,1R,0.0,42,3,中井駅,6,9.67,91678.48,73893.5,184
西武新宿線 中井駅 2階建 築3年,東京都新宿区中落合４,62000.0,4000.0,,62000.0,1,1R,11.0,3,2,中井駅,7,8.5,91678.48,73893.5,184
アーバンプレイス東中野IIIA,東京都新宿区上落合３,60500.0,2500.0,,,2,1R,1.0,15,2,中井駅,6,6.33,91678.48,73893.5,188
ヴィヴレコート,東京都新宿区中井１,60000.0,5000.0,60000.0,,1,1R,15.68,31,3,中井駅,5,9.33,91678.48,73893.5,189
都営大江戸線 中井駅 3階建 築31年,東京都新宿区中井１,60000.0,5000.0,60000.0,,1,1R,15.68,31,3,中井駅,5,9.33,91678.48,73893.5,189
シャイニーソフト新宿落合B,東京都新宿区上落合３,59000.0,3000.0,,,2,1R,1.0,13,2,中井駅,5,7.33,91678.48,73893.5,194
スカイハイツ,東京都新宿区中井１,59000.0,3000.0,,,1,1R,15.8,35,2,中井駅,9,11.33,91678.48,73893.5,194
ＪＲ総武線 東中野駅 2階建 築13年,東京都新宿区上落合３,59000.0,3000.0,,,2,1R,1.0,13,2,中井駅,5,7.33,91678.48,73893.5,194
グランツ中井,東京都新宿区中井１,58000.0,,58000.0,58000.0,2,1R,15.0,36,3,中井駅,3,8.0,91678.48,73893.5,199
西武新宿線 中井駅 4階建 築36年,東京都新宿区中井１,58000.0,,58000.0,58000.0,2,1R,15.0,36,4,中井駅,3,8.33,91678.48,73893.5,199
アーバンプレイス中井Ａ・Ｂ,東京都新宿区中井１,57000.0,3000.0,57000.0,,1,1R,9.48,19,2,中井駅,6,10.33,91678.48,73893.5,206
アーバンプレイス中井 B棟,東京都新宿区中井１,57000.0,3000.0,57000.0,,1,1R,9.48,19,2,中井駅,6,9.33,91678.48,73893.5,206
グレースロワ,東京都新宿区中落合３,56000.0,,56000.0,56000.0,1,1R,10.63,15,2,中井駅,8,9.33,91678.48,73893.5,208
メゾンドコンフォート,東京都新宿区中井１,55000.0,2000.0,55000.0,,1,1R,15.55,38,3,中井駅,3,8.33,91678.48,73893.5,210
西武新宿線 中井駅 2階建 築16年,東京都新宿区中落合１,55000.0,4000.0,,,1,1R,11.4,16,2,中井駅,2,6.33,91678.48,73893.5,210
アーバンプレイス中井IIＡ棟,東京都新宿区中落合１,55000.0,4000.0,,,1,1R,11.4,16,2,中井駅,2,7.33,91678.48,73893.5,210
グリーンフラット,東京都新宿区上落合２,55000.0,1000.0,55000.0,,1,1R,18.0,54,2,中井駅,1,2.67,91678.48,73893.5,210
都営大江戸線 中井駅 4階建 築42年,東京都新宿区上落合２,54000.0,6000.0,54000.0,,4,1R,13.64,42,4,中井駅,1,6.0,91678.48,73893.5,221
メゾン・ド・オービエ,東京都新宿区上落合２,54000.0,6000.0,54000.0,,4,1R,13.64,42,4,中井駅,1,3.0,91678.48,73893.5,221
フェリスパロット,東京都新宿区中井２,54000.0,3000.0,,,1,1R,9.78,9,2,中井駅,5,10.0,91678.48,73893.5,221
